id,model,make,barrels08,city08,cityCD,cityE,feScore,fuelCost08,fuelType,fuelType1,fuelType2
10207,240 Wagon,Volvo,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10208,240 Wagon,Volvo,15.7,18.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10209,940 Wagon,Volvo,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
1021,G35 Rally 2WD,GMC,29.96,10.0,0.0,0.0,Unknown,3650.0,Regular,Regular Gasoline,Unknown
10210,940 Wagon,Volvo,16.48,17.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10211,960 Wagon,Volvo,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10212,Roadmaster Wagon,Buick,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10213,Caprice Wagon,Chevrolet,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10214,Caprice Wagon,Chevrolet,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10215,S10 Pickup 2WD,Chevrolet,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10216,S10 Pickup 2WD,Chevrolet,14.98,20.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10217,S10 Pickup 2WD,Chevrolet,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10218,S10 Pickup 2WD,Chevrolet,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10219,S10 Pickup 2WD,Chevrolet,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
1022,Safari 2WD (passenger),GMC,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10220,Truck 2WD,Nissan,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10221,Truck 2WD,Nissan,14.98,21.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10222,Truck 2WD,Nissan,18.31,17.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10223,Ram 50 Pickup 2WD,Dodge,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10224,Ram 50 Pickup 2WD,Dodge,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10225,Sonoma 2WD,GMC,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10226,Sonoma 2WD,GMC,14.98,20.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10227,Sonoma 2WD,GMC,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10228,Sonoma 2WD,GMC,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10229,Sonoma 2WD,GMC,18.31,15.0,0.0,0.0,Unknown,2650.0,Premium,Premium Gasoline,Unknown
1023,Safari 2WD (passenger),GMC,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10230,Sonoma 2WD,GMC,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10231,Pickup 2WD,Isuzu,16.48,19.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10232,Pickup 2WD,Isuzu,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10233,Pickup 2WD,Isuzu,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10234,Truck 2WD,Mitsubishi,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10235,Truck 2WD,Mitsubishi,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10236,C1500 Pickup 2WD,Chevrolet,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10237,C1500 Pickup 2WD,Chevrolet,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10238,C1500 Pickup 2WD,Chevrolet,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10239,C1500 Pickup 2WD,Chevrolet,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
1024,Safari 2WD (passenger),GMC,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10240,C1500 Pickup 2WD,Chevrolet,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10241,C1500 Pickup 2WD,Chevrolet,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10242,C1500 Pickup 2WD,Chevrolet,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10243,C1500 Pickup 2WD,Chevrolet,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10244,C1500 Pickup 2WD,Chevrolet,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10245,C1500 Pickup 2WD,Chevrolet,32.96,9.0,0.0,0.0,Unknown,4000.0,Regular,Regular Gasoline,Unknown
10246,Pickup 2500 2WD,Chevrolet,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10247,Pickup 2500 2WD,Chevrolet,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10248,Pickup 2500 2WD,Chevrolet,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10249,Pickup 2500 2WD,Chevrolet,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
1025,Safari 2WD (passenger),GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10250,Pickup 2500 2WD,Chevrolet,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10251,Pickup 2500 2WD,Chevrolet,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10252,Pickup 2500 2WD,Chevrolet,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10253,Pickup 2500 2WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10254,Dakota Pickup 2WD,Dodge,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10255,Dakota Pickup 2WD,Dodge,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10256,Dakota Pickup 2WD,Dodge,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10257,Dakota Pickup 2WD,Dodge,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10258,D100/D150 Pickup 2WD,Dodge,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10259,D100/D150 Pickup 2WD,Dodge,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
1026,Safari 2WD (passenger),GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10260,D100/D150 Pickup 2WD,Dodge,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10261,D100/D150 Pickup 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10262,D100/D150 Pickup 2WD,Dodge,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10263,D100/D150 Pickup 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10264,D100/D150 Pickup 2WD,Dodge,27.47,10.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10265,D250 Pickup 2WD,Dodge,23.54,14.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10266,D250 Pickup 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10267,D250 Pickup 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10268,D250 Pickup 2WD,Dodge,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10269,D250 Pickup 2WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
1027,Safari 2WD (passenger),GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10270,D250 Pickup 2WD,Dodge,27.47,10.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10271,Comanche Pickup 4WD,Jeep,17.35,18.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10272,Comanche Pickup 4WD,Jeep,18.31,17.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10273,Comanche Pickup 4WD,Jeep,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10274,Comanche Pickup 4WD,Jeep,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10275,F150 Pickup 2WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10276,F150 Pickup 2WD,Ford,21.97,15.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10277,F150 Pickup 2WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10278,F150 Pickup 2WD,Ford,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10279,F150 Pickup 2WD,Ford,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
1028,Van 2WD,Toyota,16.48,19.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10280,F150 Pickup 2WD,Ford,23.54,14.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10281,F150 Pickup 2WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10282,F150 Pickup 2WD,Ford,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10283,F250 Pickup 2WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10284,F250 Pickup 2WD,Ford,21.97,15.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10285,F250 Pickup 2WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10286,F250 Pickup 2WD,Ford,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10287,F250 Pickup 2WD,Ford,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10288,F250 Pickup 2WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10289,F250 Pickup 2WD,Ford,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
1029,Van 2WD,Toyota,15.7,20.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10290,Ranger Pickup 2WD,Ford,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10291,Ranger Pickup 2WD,Ford,14.98,20.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10292,Ranger Pickup 2WD,Ford,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10293,Ranger Pickup 2WD,Ford,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10294,Ranger Pickup 2WD,Ford,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10295,Ranger Pickup 2WD,Ford,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10296,Sierra 1500 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10297,Sierra 1500 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10298,Sierra 1500 2WD,GMC,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10299,Sierra 1500 2WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
103,Colt,Dodge,12.21,26.0,0.0,0.0,Unknown,1500.0,Regular,Regular Gasoline,Unknown
1030,Vanagon 2WD,Volkswagen,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10300,Sierra 1500 2WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10301,Sierra 1500 2WD,GMC,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10302,Sierra 1500 2WD,GMC,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10303,Sierra 1500 2WD,GMC,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10304,Sierra 1500 2WD,GMC,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10305,Sierra 2500 2WD,GMC,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10306,Sierra 2500 2WD,GMC,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10307,Sierra 2500 2WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10308,Sierra 2500 2WD,GMC,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10309,Sierra 2500 2WD,GMC,21.97,13.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
1031,Vanagon 2WD,Volkswagen,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10310,Sierra 2500 2WD,GMC,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10311,Sierra 2500 2WD,GMC,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10312,Sierra 2500 2WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10313,B2200/B2600i,Mazda,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10314,B2200/B2600i,Mazda,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10315,B2200/B2600i,Mazda,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10316,B2200/B2600i,Mazda,14.98,21.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10317,B2200/B2600i,Mazda,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10318,B2200/B2600i,Mazda,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10319,T100 2WD,Toyota,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
1032,Post Office DJ5 2WD,AM General,20.6,16.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10320,T100 2WD,Toyota,14.98,20.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10321,T100 2WD,Toyota,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10322,T100 2WD,Toyota,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10323,T100 2WD,Toyota,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10324,K1500 Pickup 4WD,Chevrolet,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10325,K1500 Pickup 4WD,Chevrolet,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10326,K1500 Pickup 4WD,Chevrolet,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10327,K1500 Pickup 4WD,Chevrolet,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10328,K1500 Pickup 4WD,Chevrolet,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10329,K1500 Pickup 4WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
1033,Post Office DJ8 2WD,AM General,25.35,13.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10330,K1500 Pickup 4WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10331,K1500 Pickup 4WD,Chevrolet,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10332,K1500 Pickup 4WD,Chevrolet,22.48,15.0,0.0,0.0,Unknown,2450.0,Diesel,Diesel,Unknown
10333,Pickup 2500 4WD,Chevrolet,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10334,Pickup 2500 4WD,Chevrolet,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10335,Pickup 2500 4WD,Chevrolet,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10336,Pickup 2500 4WD,Chevrolet,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10337,Pickup 2500 4WD,Chevrolet,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10338,Pickup 2500 4WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10339,Pickup 2500 4WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
1034,Suburban C10 2WD,Chevrolet,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10340,Pickup 2500 4WD,Chevrolet,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10341,Pickup 2500 4WD,Chevrolet,22.48,15.0,0.0,0.0,Unknown,2450.0,Diesel,Diesel,Unknown
10342,S10 Pickup 4WD,Chevrolet,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10343,S10 Pickup 4WD,Chevrolet,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10344,Truck 4WD,Nissan,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10345,Truck 4WD,Nissan,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10346,Truck 4WD,Nissan,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10347,Dakota Pickup 4WD,Dodge,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10348,Dakota Pickup 4WD,Dodge,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10349,Dakota Pickup 4WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
1035,Suburban C10 2WD,Chevrolet,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10350,Power Ram 50 4WD,Dodge,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10351,Power Ram 50 4WD,Dodge,18.31,17.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10352,W100/W150 Pickup 4WD,Dodge,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10353,W100/W150 Pickup 4WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10354,W100/W150 Pickup 4WD,Dodge,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10355,W100/W150 Pickup 4WD,Dodge,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10356,W100/W150 Pickup 4WD,Dodge,27.47,10.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10357,W100/W150 Pickup 4WD,Dodge,29.96,10.0,0.0,0.0,Unknown,3650.0,Regular,Regular Gasoline,Unknown
10358,W250 Pickup 4WD,Dodge,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10359,W250 Pickup 4WD,Dodge,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
1036,Suburban C10 2WD,Chevrolet,21.23,15.0,0.0,0.0,Unknown,2300.0,Diesel,Diesel,Unknown
10360,W250 Pickup 4WD,Dodge,27.47,10.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10361,W250 Pickup 4WD,Dodge,29.96,10.0,0.0,0.0,Unknown,3650.0,Regular,Regular Gasoline,Unknown
10362,Comanche Pickup 2WD,Jeep,17.35,18.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10363,Comanche Pickup 2WD,Jeep,17.35,17.0,0.0,0.0,Unknown,2100.0,Regular,Regular Gasoline,Unknown
10364,Comanche Pickup 2WD,Jeep,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10365,Comanche Pickup 2WD,Jeep,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10366,F150 Pickup 4WD,Ford,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10367,F150 Pickup 4WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10368,F150 Pickup 4WD,Ford,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10369,F150 Pickup 4WD,Ford,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
1037,S10 Blazer 2WD,Chevrolet,16.48,18.0,0.0,0.0,Unknown,2000.0,Regular,Regular Gasoline,Unknown
10370,F150 Pickup 4WD,Ford,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10371,F150 Pickup 4WD,Ford,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10372,F150 Pickup 4WD,Ford,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10373,F150 Pickup 4WD,Ford,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10374,Ranger Pickup 4WD,Ford,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10375,Ranger Pickup 4WD,Ford,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10376,Ranger Pickup 4WD,Ford,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10377,Ranger Pickup 4WD,Ford,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10378,Ranger Pickup 4WD,Ford,18.31,16.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10379,Sierra 1500 4WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
1038,S10 Blazer 2WD,Chevrolet,15.7,19.0,0.0,0.0,Unknown,1900.0,Regular,Regular Gasoline,Unknown
10380,Sierra 1500 4WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10381,Sierra 1500 4WD,GMC,20.6,14.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10382,Sierra 1500 4WD,GMC,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10383,Sierra 1500 4WD,GMC,25.35,12.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10384,Sierra 1500 4WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10385,Sierra 1500 4WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10386,Sierra 1500 4WD,GMC,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10387,Sierra 1500 4WD,GMC,22.48,15.0,0.0,0.0,Unknown,2450.0,Diesel,Diesel,Unknown
10388,Sierra 2500 4WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10389,Sierra 2500 4WD,GMC,23.54,13.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
1039,S10 Blazer 2WD,Chevrolet,14.98,19.0,0.0,0.0,Unknown,1850.0,Regular,Regular Gasoline,Unknown
10390,Sierra 2500 4WD,GMC,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10391,Sierra 2500 4WD,GMC,23.54,12.0,0.0,0.0,Unknown,2850.0,Regular,Regular Gasoline,Unknown
10392,Sierra 2500 4WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10393,Sierra 2500 4WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10394,Sierra 2500 4WD,GMC,25.35,11.0,0.0,0.0,Unknown,3100.0,Regular,Regular Gasoline,Unknown
10395,Sierra 2500 4WD,GMC,27.47,11.0,0.0,0.0,Unknown,3350.0,Regular,Regular Gasoline,Unknown
10396,Sierra 2500 4WD,GMC,22.48,15.0,0.0,0.0,Unknown,2450.0,Diesel,Diesel,Unknown
10397,Sonoma 4WD,GMC,20.6,15.0,0.0,0.0,Unknown,3000.0,Premium,Premium Gasoline,Unknown
10398,Sonoma 4WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
10399,Sonoma 4WD,GMC,20.6,15.0,0.0,0.0,Unknown,2500.0,Regular,Regular Gasoline,Unknown
104,Colt,Dodge,9.69,31.0,0.0,0.0,Unknown,1200.0,Regular,Regular Gasoline,Unknown
1040,S10 Blazer 2WD,Chevrolet,18.31,15.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
10400,Pickup 4WD,Isuzu,19.39,15.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10401,Pickup 4WD,Isuzu,21.97,14.0,0.0,0.0,Unknown,2700.0,Regular,Regular Gasoline,Unknown
10402,Truck 4WD,Mitsubishi,19.39,16.0,0.0,0.0,Unknown,2350.0,Regular,Regular Gasoline,Unknown
10403,Truck 4WD,Mitsubishi,18.31,17.0,0.0,0.0,Unknown,2250.0,Regular,Regular Gasoline,Unknown
